CVEGEO,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
20273,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20274,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20275,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20276,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20277,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20278,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20279,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20280,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20281,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20282,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20283,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20284,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20285,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20286,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20287,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20288,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20289,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20290,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20291,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20292,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20293,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20294,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20295,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20296,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20297,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20298,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20299,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20300,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20301,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20302,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20303,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20304,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20305,1,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20306,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20307,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20308,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20309,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20310,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4
20311,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20312,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20313,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20314,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20315,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20316,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20317,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20318,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20319,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20320,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20321,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20322,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20323,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20324,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20325,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20326,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20327,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20328,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20329,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20330,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20331,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20332,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20333,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20334,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20335,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20336,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20337,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20338,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20339,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20340,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20341,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20342,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4
20343,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20344,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20345,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20346,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20347,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20348,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20349,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20350,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20351,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20352,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20353,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20354,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20355,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20356,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20357,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20358,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20359,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20360,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20361,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20362,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20363,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20364,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20365,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20366,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20367,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20368,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20369,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20370,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20371,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20372,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20373,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20374,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20375,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20376,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20377,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20378,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20379,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20380,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20381,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20382,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20383,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20384,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20385,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4
20386,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20387,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20388,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20389,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20390,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20391,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20392,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20393,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20394,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20395,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20396,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20397,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20398,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20399,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20400,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20401,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20402,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20403,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20404,1,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20405,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20406,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20407,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20408,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20409,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20410,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20411,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20412,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20413,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20414,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20415,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20416,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20417,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20418,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20419,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20420,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20421,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20422,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20423,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20424,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20425,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20426,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20427,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20428,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20429,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20430,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20431,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20432,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20433,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20434,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20435,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20436,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20437,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20438,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20439,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20440,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20441,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20442,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20443,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20444,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4
20445,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20446,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20447,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20448,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20449,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20450,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20451,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20452,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20453,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20454,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20455,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20456,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20457,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20458,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20459,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20460,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20461,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20462,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20463,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20464,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20465,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20466,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20467,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20468,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20469,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20470,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20471,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20472,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20473,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20474,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20475,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20476,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20477,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20478,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20479,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20480,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20481,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20482,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20483,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20484,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20485,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20486,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20487,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20488,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20489,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20490,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20491,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20492,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20493,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20494,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20495,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20496,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20497,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20498,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20499,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20500,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20501,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20502,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20503,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20504,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20505,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20506,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20507,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20508,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20509,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20510,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20511,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20512,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20513,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20514,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20515,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20516,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20517,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20518,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20519,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20520,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20521,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20522,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20523,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20524,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20525,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20526,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20527,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20528,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20529,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20530,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20531,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20532,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20533,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20534,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20535,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20536,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20537,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20538,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20539,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20540,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20541,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20542,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20543,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20544,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20545,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20546,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20547,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20548,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20549,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20550,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20551,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20552,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20553,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20554,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20555,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20556,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20557,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20558,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20559,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20560,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20561,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20562,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20563,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20564,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20565,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20566,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20567,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20568,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20569,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20570,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
21001,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21002,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21003,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21004,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21005,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21006,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21007,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21008,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21009,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21010,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21011,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21012,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21013,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21014,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21015,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21016,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21017,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21018,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
21019,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21020,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21021,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21022,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21023,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
